full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group
4-[[(2-aminophenyl)methyl]amino]cyclohexyl acetate;93839-71-5;298-842-9;VPLIJSLZFWAYSJ-UHFFFAOYSA-N;CC(=O)OC1CCC(CC1)NCc1ccccc1N;DTXSID70239744;3022550;PRO-161;NS00008566;REACH-B;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;262,353;;2,16;;9,04;;0,00905;3,220108088;1,7584;34,81331749;30,62971952;6,46;48;;;;-3;3,94009;0,54;0,28;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,405773263;0,240593102;0,282810472;;;;0,541768521;0,300332615;FALS;0;0;0;0;148,8;low ;0,318;159,7;low ;0,468;563,9;low ;0,671;0,355372489;0,099454099;0,102237875;0,060018796;0,466566192;;;P_score_freshwater_pred_UBA;0,405773263;0,309725612;;;M_score_pred_Episuite;0,541768521;0,421050568;kemi_score;0,28;0,468865845;1;;;0,361123448;1;0,501941972;1;0,485122095;1;0,501941972;0,5;0,425749945;1;0.00;PM;;PM;3
4-[4-({[4-chloro-3-(trifluoromethyl)phenyl]carbamoyl}amino)-3-fluorophenoxy]-N-methylpyridine-2-carboxamide hydrochloride;835621-07-3;692-722-3;ACSWJKPZXNIVMY-UHFFFAOYSA-N;CNC(=O)c1nccc(Oc2cc(F)c(NC(=O)Nc3cc(c(Cl)cc3)C(F)(F)F)cc2)c1;DTXSID60735346;66577009;PRO-162;;REACH-B;FALS;PMT;HQ;Potential PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;519,28;;4,11;;9,44;;7,29E-08;5,178976947;;34,81331749;;20,4;3305;;;;3,4;;;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,998945011;;0,282810472;;;;;0,099436726;FALS;0;0;0;0;50,4;low ;0,194;1440;low ;0,195;619,7;low ;0;;0,040763034;0,15414809;0,057748138;0,037615815;;;P_score_freshwater_pred_UBA;0,998945011;0,640877742;;;M_score_pred_Dashboard;0,099436726;0,099436726;E_score_min;0;0,315169512;1;;;0,252441645;1;0,037615815;0,5;0,155174239;0,75;0,037615815;0,25;0,133833291;0,75;1.00;;;;4
4-amino-2,5-dimethoxy-N-methylbenzenesulphonamide;49701-24-8;256-435-3;CISVVDNATRQDNU-UHFFFAOYSA-N;CNS(=O)(=O)c1cc(OC)c(N)cc1OC;DTXSID2068507;170801;PRO-163;NS00006391;REACH-B;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;246,28;;0,71;;8,11;;0,0291;1,980003372;1,1992;71,52163562;49,43726272;1,78;57;;;;0,3;13,66213;0,64;0,34;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,478092419;0,417990038;0,574512175;;;;0,635311592;0,503465096;FALS;0;0;0;0;226,6;low ;0,212;97,8;low ;0,396;1840;low ;0,682;0,243144136;0,120221018;0,086648594;0,036798065;0,273311541;;;P_score_freshwater_pred_Dashboard;0,574512175;0,49019821;;;M_score_pred_Episuite;0,635311592;0,569388344;kemi_score;0,34;0,604147535;1;;;0,528311601;1;0,41823365;1;0,502667712;1;0,41823365;0,5;0,470061367;1;0.00;PM;;PM;
4-amino-5-hydroxynaphthalene-2,7-disulphonic acid;90-20-0;201-975-7;APRRQJCCBSJQOQ-UHFFFAOYSA-N;Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12;DTXSID0046981;7009;PRO-164;NS00006582;REACH-A;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;319,3;;-1,84;;9,4;;0,123;1,759667845;-0,1968;29,66595227;27,76688198;2,4;376;;;;-5,1;2,23548;0,82;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,958408223;0,211287953;0,230749318;;;;0,820936567;0,541550346;FALS;0;0;0;0;475,9;low ;0,202;3990;low ;0,667;1920;low ;0;0,413535011;0,026571817;0,064313212;0,036148519;0,423853053;;;P_score_freshwater_pred_UBA;0,958408223;0,466815165;;;M_score_pred_Episuite;0,820936567;0,681243456;E_score_min;0;0,887013166;1;;;0,563927989;1;0,589541774;1;0,7231399;1;0,589541774;0,5;0,57659267;1;0.00;vPvM;;PM;4
4-amino-N-(1,1-dimethylethyl)-4,5-dihydro-3-(1-methylethyl)-5-oxo-1H-1,2,4-triazole-1-carboxamide;129909-90-6;603-373-3;ORFPWVRKFLOQHK-UHFFFAOYSA-N;CC(C)c1nn(C(=O)NC(C)(C)C)c(=O)n1N;DTXSID3034329;153920;PRO-165;NS00001668;REACH-B;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;241,295;;0,508;;8,12;0,0191;0,0235;1,519827994;;71,52163562;;2,63;2500;;;1,4;;14,53302;;0,42;0,04;0,11;>1 to < 10 tonnes;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,998300918;;0,574512175;;;0,602498941;;0,582447769;FALS;0;0;0;0;134,4;low ;0,225;6590;low ;0,296;2120;low ;0,24;0,238239475;0,021480705;0,10636705;0,034678682;0,257083533;;;P_score_freshwater_pred_UBA;0,998300918;0,786406546;M_score_exp_UBA;0,602498941;M_score_exp_UBA;0,602498941;0,592473355;kemi_score;0,42;0,775548352;1;0,602498941;0,5;0,682586936;1;0,257083533;0,5;0,536740055;0,75;0,393563917;0,5;0,492943035;0,75;0.00;vPvM;PM;PM;
4-aminophenol;123-30-8;204-616-2;PLIKAWJENQZMHA-UHFFFAOYSA-N;Nc1ccc(O)cc1;DTXSID3024499;403;PRO-166;NS00006730;REACH-A;CERT;PMT;HQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;"Personal care -> hair coloring; Personal care -> hair coloring -> hair color - permanent; Personal care -> hair styling and care -> hair conditioner; Personal care -> hair styling and care -> shampoo; hair colorant; hair dyeing";Not Known or Reasonably Ascertainable;;CERT;CERT;CERT;FALS;CERT;FALS;CERT;FALS;FALS;FALS;CERT;FALS;CERT;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;109,128;0,04;0,039;;7,6;0,153;0,429;1,550228353;1,0925;361,4052844;19,54451364;21,9;2500;;;0,5;;6,76746;0,65;0,68;0,11;0,21;>10 to < 100 tonnes;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0,998300918;0,128143597;0,955625166;;;0,738796125;0,652269727;0,577314298;CERT;0;0,5;0;0;1770;;0,7;37,8;;1;37,1;;1;0,303555066;0,171150998;0,037399783;0,172305664;0,331682981;;;P_score_freshwater_pred_UBA;0,998300918;0,694023227;M_score_exp_UBA;0,738796125;M_score_exp_UBA;0,738796125;0,656126717;kemi_score;0,68;0,858801985;1;0,738796125;0,5;0,674808996;1;0,464320943;1;0,631474265;1;0,542067935;0,75;0,559757045;1;0.00;vPvM;vPvM;PM;3
4-aminotoluene-3-sulphonic acid;88-44-8;201-831-3;LTPSRQRIPCVMKQ-UHFFFAOYSA-N;Cc1ccc(N)c(S(=O)(=O)O)c1;DTXSID7026526;6934;PRO-167;NS00001366;REACH-A;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;Pigments;Pigments;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;187,21;;-0,536;;7,95;;0,0472;1,6599162;0,0572;48,91088652;26,78263313;3,98;113;;;;-1,5;16,10362;0,79;0,54;0,09;0,16;>10 to < 100 tonnes;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0,746909065;0,201189539;0,413545065;;;;0,793580805;0,558660646;FALS;0;0;0;0;1260;low ;0,217;3030;;1;11670;;1;0,230245852;0,029844881;0,043091973;0,016839073;0,241123204;;;P_score_freshwater_pred_UBA;0,746909065;0,453881223;;;M_score_pred_Episuite;0,793580805;0,676120726;kemi_score;0,54;0,769891354;1;;;0,553966156;1;0,436448543;1;0,579670562;1;0,436448543;0,5;0,491708981;1;0.00;vPvM;;PM;2
4-chloro-2,5-dimethoxyaniline;6358-64-1;228-782-0;YGUFQYGSBVXPMC-UHFFFAOYSA-N;COc1cc(c(cc1N)OC)Cl;DTXSID9040718;22833;PRO-168;NS00008793;REACH-B;FALS;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;187,62;;1,83;;8,41;;0,00386;1,980003372;2,0552;34,81331749;57,45019255;22,9;47;;;;1,9;6,94498;0,49;0,48;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,397125317;0,481449122;0,282810472;;;;0,490435736;0,503465096;FALS;0;0;0;0;335,6;low ;0,695;15,5;low ;0,7;4630;moderate ;0,85;0,301182969;0,233199617;0,074067675;0,024950826;0,342545693;;;P_score_freshwater_pred_RIVM;0,481449122;0,387128304;;;M_score_pred_Dashboard;0,503465096;0,496950416;kemi_score;0,48;0,492334062;1;;;0,438615517;1;0,409691823;1;0,449116064;1;0,409691823;0,5;0,423907054;1;0.00;PM;;PM;2
4-chloro-2-nitroaniline;89-63-4;201-925-4;PBGKNXWGYQPUJK-UHFFFAOYSA-N;Nc1ccc(Cl)cc1N(=O)=O;DTXSID4030384;6979;PRO-169;NS00003462;REACH-B;FALS;PMT;MQ;Potential PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;EQS water (=AA-EQS);172,57;2,72;2,66;;7,72;0,0029;0,00186;1,949877704;2,6271;96,54410977;59,7360061;11;270;;;;2,8;1;0,39;0,52;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,928987363;0,498115441;0,692777862;;;;0,393011112;0,508684659;FALS;0;0;0;0;799,6;low ;0,7;19,2;moderate ;0,85;1070;;1;0,5;0,216988805;0,052011734;0,046115927;0,525988073;;;P_score_freshwater_pred_UBA;0,928987363;0,706626889;;;M_score_pred_Dashboard;0,508684659;0,450847885;kemi_score;0,52;0,687431174;1;;;0,564430012;1;0,452918699;1;0,557987844;1;0,452918699;0,5;0,505609441;1;0.00;PM;;PM;3
4-chloroaniline;106-47-8;203-401-0;QSNSCYSYFYORTR-UHFFFAOYSA-N;C1=CC(=CC=C1N)Cl;DTXSID9020295;7812;PRO-170;NS00010861;REACH-B;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;CERT;FALS;FALS;FALS;Furniture and furnishings;"Intermediate; Pigments";Pigments;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;AA-QSwater_eco;127,57;1,83;1,77;;6,25;0,0278;0,0172;1,959994838;1,9157;9136,201616;35,34516776;6,92;78;;;1,5;;1;0,51;0,53;0;0;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,610286026;0,288097069;0,999814341;;;0,585786438;0,514603922;0,506931922;CERT;0,75;0;0;0;4820;low ;0,7;18,8;;1;598,3;;1;0,5;0,218546328;0,024529414;0,058584248;0,52358622;;;P_score_freshwater_pred_Dashboard;0,999814341;0,632732479;M_score_exp_UBA;0,585786438;M_score_exp_UBA;0,585786438;0,535774094;kemi_score;0,53;0,765295813;1;0,585786438;0,5;0,5822385;1;0,516748461;1;0,628860425;1;0,538806177;0,75;0,548516954;1;0.00;vPvM;PM;PM;3
4-chloro-N-cyclopentylbenzylamine;66063-15-8;266-097-9;XIXHUNCZQIRQOG-UHFFFAOYSA-N;Clc1ccc(cc1)CNC1CCCC1;DTXSID30216258;834083;PRO-171;NS00003647;REACH-B;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;209,72;;3,49;;9,24;;0,000927;2,650307523;1,0159;13,06582444;38,87542061;44,7;59;;;;-7,3;4,11514;0,66;0,26;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,492817504;0,322589294;0,068760679;;;;0,664213065;0,389180364;FALS;0;0;0;0;336,7;low ;0,377;299,3;low ;0,474;127,6;low ;0,671;0,351059658;0,077550255;0,073970268;0,108529466;0,370044747;;;P_score_freshwater_pred_UBA;0,492817504;0,294722493;;;M_score_pred_Episuite;0,664213065;0,526696714;kemi_score;0,26;0,572132699;1;;;0,393991584;1;0,494195845;1;0,531738284;1;0,494195845;0,5;0,441258432;1;1.00;PM;;PM;3
4-chloro-o-cresol;1570-64-5;216-381-3;RHPUJHQBPORFGV-UHFFFAOYSA-N;Cc1cc(Cl)ccc1O;DTXSID5022510;14855;PRO-172;NS00007230;REACH-B;FALS;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"degradate (mcpa); herbicides and herbicide degradates";;;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;142,58;2,78;2,8;;6,63;0,0282;0,0137;1,92992956;2,6296;34,81331749;30,04383695;20,9;29;;;2,2;;2,57447;0,39;0,45;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,223931947;0,234612547;0,282810472;;;0,465398039;0,392597808;0,512139896;CERT;0;0;0;0;2850;low ;0,7;132,5;good ;1;1640;good ;1;0,398747203;0,106956233;0,030624703;0,038610928;0,414784867;;;P_score_freshwater_pred_Dashboard;0,282810472;0,247118322;M_score_exp_UBA;0,465398039;M_score_pred_Dashboard;0,512139896;0,456711914;kemi_score;0,45;0,38057657;1;0,465398039;0,5;0,335949225;1;0,402201564;1;0,391239686;1;0,422250999;0,75;0,367585777;1;0.00;PM;PM;PM;4
4-chlorophenyl isocyanate;104-12-1;203-176-9;ADAKRBAJFHTIEW-UHFFFAOYSA-N;c1cc(ccc1N=C=O)Cl;DTXSID7040732;7693;PRO-173;NS00006206;REACH-B;FALS;PMT;MQ;Potential PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;153,57;;2,97;;3,97;;0,0008;1,740362689;2,8116;107,7700726;30,38570784;6,31;46;;;;3,1;1,63912;0,36;0,46;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,388357284;0,238103737;0,731291418;;;;0,362955737;0,544870677;CERT;0;0;0;0;1660;low ;0,441;549,5;low ;0,344;2420;low ;0,344;0,446552296;0,060655744;0,038415993;0,032805121;0,457174298;;;P_score_freshwater_pred_Dashboard;0,731291418;0,452584147;;;M_score_pred_Dashboard;0,544870677;0,453913207;kemi_score;0,46;0,631236287;1;;;0,453248189;1;0,405687993;1;0,506048399;1;0,405687993;0,5;0,428809221;1;0.00;PM;;PM;3
4-fluoroaniline;371-40-4;206-735-5;KRZCOLNOCZKSDF-UHFFFAOYSA-N;c1cc(ccc1N)F;DTXSID9022027;9731;PRO-174;NS00010860;REACH-B;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;111,119;1,15;1,19;;4,94;;0,0598;1,489958479;1,5396;214,8628677;48,67170261;5,37;;;211;1,7;;9,89895;0,58;0,48;0;0,07;>0 to < 10 tonnes;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0,411514098;0,898507247;;0,567496346;0,551799519;0,579110984;0,587474263;FALS;0;0;0;0;2540;low ;0,3;32,7;low ;0,358;130,7;moderate ;0,85;0,269809534;0,180265794;0,03214474;0,107524955;0,299870526;P_score_sediment_exp_UBA;0,567496346;P_score_freshwater_pred_Dashboard;0,898507247;0,62583923;M_score_exp_UBA;0,551799519;M_score_pred_Dashboard;0,587474263;0,572794922;kemi_score;0,48;0,726532782;1;0,559592897;1;0,598729933;1;0,41704305;1;0,550450222;1;0,483088324;1;0,499696065;1;0.00;vPvM;PM;PM;3
4-isopropylaniline;99-88-7;202-797-2;LRTFPLFDLJYEKT-UHFFFAOYSA-N;CC(C)c1ccc(cc1)N;DTXSID20243932;7464;PRO-175;;REACH-B;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;135,21;2,49;2,38;;7,34;;0,0362;2,640481437;2,2808;13,06582444;28,24767968;40,7;65;;;1,7;;2,30573;0,45;0,24;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,534155203;0,216220047;0,068760679;;;0,551799519;0,451494101;0,390800666;FALS;0;0;0;0;872,6;low ;0,7;15,8;;1;972;;1;0,41027989;0,231714199;0,05017241;0,047986191;0,442406613;;;P_score_freshwater_pred_UBA;0,534155203;0,27304531;M_score_exp_UBA;0,551799519;M_score_exp_UBA;0,551799519;0,464698095;kemi_score;0,24;0,542905686;1;0,551799519;0,5;0,356207293;1;0,446187154;1;0,492176333;1;0,478929748;0,75;0,398666675;1;0.00;PM;PM;PM;3
