full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group;functional_groups;chemical_class
2,4-dichlorophenol;120-83-2;204-429-6;HFZWRUODUSTPEG-UHFFFAOYSA-N;Oc1ccc(Cl)cc1Cl;DTXSID1020439;84490;PRO-089;NS00004912;REACH-B;FALS;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;"Agricultural chemicals (non-pesticidal); Intermediate";;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;EQS water (=AA-EQS);1630;306;30;;631;277;107;2920123326;27845;5,3517E+14;4242591481;316;490;;;23;;2;37;54;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,143E+14;3,56063E+14;4,51287E+14;;;4,482E+13;3,6731E+14;3,45748E+14;CERT;0;0;0;0;13800;low ;7;1003;;10;9132;;10;6,67959E+14;1,19066E+14;4,14919E+14;4,92395E+14;6,70343E+14;;;P_score_freshwater_pred_Dashboard;4,51287E+14;4,07217E+14;M_score_exp_UBA;4,482E+13;M_score_exp_UBA;4,482E+13;3,87086E+14;kemi_score;54;4,49741E+14;10;4,482E+13;5;3,97024E+14;10;4,98023E+14;10;4,73267E+14;10;4,80829E+14;75;4,44665E+14;10;0;PM;PM;PM;2;Ar Oh, Benzene, Halogen, Phenol, Phenol Noorthohbond;['Alkylphenols', 'Chlorobenzenes', 'Phenols', 'PBB', 'PCB']
2,4-dichlorotoluene;95-73-8;202-445-8;FUNUTBJJKQIVSY-UHFFFAOYSA-N;Cc1ccc(Cl)cc1Cl;DTXSID5040702;72540;PRO-090;NS00002540;REACH-B;FALS;PMT;MQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;16103;424;40;;485;;201;2720159303;36795;6,39061E+14;5433261102;6760;630;;;32;;142052;24;38;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5,2084E+14;4,57697E+14;9,82777E+14;;;3,0327E+14;2,37916E+14;3,77734E+14;FALS;0;0;0;0;2,618E+14;moderate ;85;1731;moderate ;85;3967;moderate ;85;4,61962E+14;9,63637E+14;8,18126E+14;6,92375E+14;4,69577E+14;;;P_score_freshwater_pred_Dashboard;9,82777E+14;6,53771E+14;M_score_exp_UBA;3,0327E+14;M_score_pred_Dashboard;3,77734E+14;3,06306E+14;kemi_score;38;6,09285E+14;10;3,0327E+14;5;4,47498E+14;10;3,35706E+14;10;4,52262E+14;10;3,24526E+13;75;3,87592E+14;10;10;PM;;PM;Priority group;Aryl Methyl, Benzene, Halogen;['Chlorobenzenes', 'PAHs', 'PBB', 'PCB']
2,4-dinitrophenol;51-28-5;200-087-7;UFBJCMHMOXMLKC-UHFFFAOYSA-N;C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O;DTXSID0020523;14930;PRO-091;NS00010496;REACH-A;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;;Intermediate;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;PNEC aqua (freshwater);184107;167;17;;734;;628;2350248018;24538;9,65441E+14;4021767726;372;25000;;;11;;40;42;55;2;3;>100 to < 1000 tonnes;1000;10000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,98301E+13;3,35398E+14;6,92778E+14;;;6,5109E+14;4,22004E+14;4,39603E+14;CERT;0;0;0;0;10100;good ;10;20200;good ;10;4,508E+14;moderate ;85;3,53873E+14;3,53881E+14;4,7231E+14;6,57439E+14;3,59152E+14;;;P_score_freshwater_pred_UBA;9,98301E+13;6,75492E+14;M_score_exp_UBA;6,5109E+14;M_score_exp_UBA;6,5109E+14;5,04232E+14;kemi_score;55;8,06215E+14;10;6,5109E+14;5;5,83614E+14;10;3,88386E+14;10;5,59574E+14;10;4,61377E+14;75;4,76096E+14;10;0;vPvM;PM;PM;4;Ar Oh, Nh0, Benzene, Nitro, Nitro Arom, Nitro Arom Nonortho, Phenol, Phenol Noorthohbond;['Alkylphenols', 'Phenols', 'Nitrobenzene derivatives']
2,4-di-tert-butylphenol;96-76-4;202-532-0;ICKWICRCANNIBI-UHFFFAOYSA-N;CC(C)(C)c1cc(c(cc1)O)C(C)(C)C;DTXSID2026602;73110;PRO-092;NS00010683;REACH-A;CERT;PMT;HQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;;"Antioxidant; Crystal growth modifiers (nucleating agents); Fuels and fuel additives; Intermediates; Processing aids, not otherwise listed; UV stabilizer";Crystal growth modifiers (nucleating agents);CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;FALS;FALS;FALS;FALS;;206329;519;503;;867;17;177;3499687083;39627;2,69032E+14;5225355976;2510;;;;37;;32257;2;82;32;42;>1000 to < 10000 tonnes;10000;100000;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;4,41194E+14;9,99971E+14;;;2,35349E+14;2,04169E+14;2,61246E+14;FALS;0;0;0;0;1434;moderate ;85;1,518E+14;moderate ;85;1844;;10;6,20431E+14;1,01445E+13;1,03721E+14;9,39986E+14;6,27241E+14;;;P_score_freshwater_pred_Dashboard;9,99971E+14;7,20582E+13;M_score_exp_UBA;2,35349E+14;M_score_pred_Dashboard;2,61246E+14;2,33588E+14;kemi_score;82;5,11115E+14;10;2,35349E+14;5;4,10267E+13;10;3,54187E+14;10;4,25476E+14;10;3,09072E+14;75;3,81197E+14;10;10;PM;;PM;2;Ar Oh, Benzene, Phenol, Phenol Noorthohbond;['Alkylphenols', 'Phenols']
2,5-bis-isocyanatomethyl-bicyclo[2.2.1]heptane;74091-64-8;411-280-2;LEAAXJONQWQISB-UHFFFAOYSA-N;C(=O)=NCC1C2C(CN=C=O)CC(C2)C1;DTXSID901335728;117012540;PRO-093;;REACH-B;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;206245;;118;;474;;316;1959994838;;1,90566E+13;;692;380;;;;13;1758;;;16;24;>100 to < 1000 tonnes;1000;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3,1414E+14;;8,78212E+14;;;;;5,06932E+13;FALS;0;0;0;0;2606;low ;265;49900;low ;301;3911;low ;384;6,80263E+14;2,41718E+14;8,19627E+13;6,96364E+14;6,84797E+14;;;P_score_freshwater_pred_Dashboard;8,78212E+14;5,96176E+14;;;M_score_pred_Dashboard;5,06932E+13;5,06932E+13;E_score_max;24;6,67228E+14;10;;;5,49746E+14;10;6,84797E+14;5;6,73034E+14;75;6,84797E+14;25;5,9151E+14;75;0;PM(T);(T);PM(T);1;C O Nocoo, Imine, Nh0, Bicyclic, Isocyan;['Cyclohexanes']
2,5-diaminobenzenesulphonic acid;88-45-9;201-832-9;HEAHMJLHQCESBZ-UHFFFAOYSA-N;C1=CC(=C(C=C1N)S(=O)(=O)O)N;DTXSID7058969;666170;PRO-094;NS00007767;REACH-A;CERT;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;1882;;-268;;832;;746;1670245853;-10817;1,30658E+14;3024377472;398;2800;;;13;;1376414;89;42;9;18;>10 to < 100 tonnes;100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9,32981E+14;2,36655E+14;6,87607E+13;;;6,18976E+14;8,9436E+14;5,56895E+13;FALS;0;0;0;0;12000;low ;217;1514;low ;7;83800;good ;10;2,4255E+14;1,01549E+14;4,39742E+14;1,93933E+14;2,48312E+14;;;P_score_freshwater_pred_UBA;9,32981E+14;4,12799E+14;M_score_exp_UBA;6,18976E+14;M_score_pred_Episuite;8,9436E+14;6,90077E+14;kemi_score;42;9,13466E+14;10;6,18976E+14;5;5,33725E+13;10;4,70104E+14;10;6,55305E+14;10;5,15253E+13;75;5,00906E+14;10;0;vPvM;PM;PM;;Arn, Nh2, Aniline, Benzene;['Aromatic amines']
2,5-di-tert-pentylhydroquinone;79-74-3;201-222-2;CZNRFEXEPBITDS-UHFFFAOYSA-N;CCC(C)(C)c1cc(c(cc1O)C(C)(C)CC)O;DTXSID5044992;66100;PRO-095;NS00008202;REACH-A;FALS;PMT;MQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;"antioxidant; antioxidant";"Antioxidant; UV stabilizer";;CERT;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;CERT;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;P-PNEC pred;250382;;514;;837;;154;4260071388;44835;1,65243E+14;5659366001;7590;550;;;37;;71402;15;63;14;26;>10 to < 100 tonnes;100;1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;4,62882E+14;4,75042E+14;9,96558E+13;;;2,35349E+14;1,51687E+14;1,72707E+14;FALS;0;0;0;0;208;moderate ;85;1424;moderate ;85;1969;good ;10;5,36507E+14;1,04004E+14;2,11141E+14;9,16007E+14;5,53437E+14;;;P_score_freshwater_pred_Dashboard;9,96558E+13;6,44827E+14;M_score_exp_UBA;2,35349E+14;M_score_exp_UBA;2,35349E+14;1,86581E+14;kemi_score;63;4,84292E+14;10;2,35349E+14;5;3,46861E+14;10;2,88124E+14;10;3,73546E+14;10;2,69334E+14;75;3,16131E+14;10;10;PM;;PM;3;Ar Oh, Benzene, Phenol, Phenol Noorthohbond;['Alkylphenols', 'Phenols']
2,6-xylidine;87-62-7;201-758-7;UFFBMTHBGFGIHF-UHFFFAOYSA-N;Cc1cccc(C)c1N;DTXSID8026307;68960;PRO-096;NS00008896;REACH-B;FALS;PMT;HQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;Furniture and furnishings;Adhesives and sealant chemicals;;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;121183;184;188;;648;678;406;1859738566;19213;9,87158E+14;3077346387;55;25000;;;16;;1268452;51;52;0;6;>0 to < 10 tonnes;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9,98301E+13;2,42059E+14;9,99997E+14;;;5,68874E+14;5,13634E+14;5,24286E+14;CERT;5;0;0;0;50800;low ;7;460;;7;136600;;85;2,49127E+14;1,59392E+14;2,39893E+14;1,57436E+14;2,52243E+14;;;P_score_freshwater_pred_Dashboard;9,99997E+14;7,46785E+14;M_score_exp_UBA;5,68874E+14;M_score_exp_UBA;5,68874E+14;5,35598E+14;kemi_score;52;7,54236E+14;10;5,68874E+14;5;6,32437E+13;10;3,5867E+14;10;5,20117E+14;10;4,18281E+14;75;4,76273E+14;10;0;vPvM;PM;PM;2;Arn, Nh2, Aniline, Aryl Methyl, Benzene, Para Hydroxylation;['Aromatic amines', 'PAHs']
2:2 fluorotelomer alcohol;54949-74-5;259-405-8;JPMHUDBOKDBBLG-UHFFFAOYSA-N;C(CO)C(C(F)(F)F)(F)F;DTXSID6068985;1086440;PRO-097;NS00003254;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;164075;;126;;31;;117;2029383778;14706;8,73567E+14;6398215216;355;;;;;;311232;;13;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5,27436E+14;6,55248E+14;;;;5,90722E+14;4,94908E+14;FALS;0;0;0;0;68700;low ;218;154700;low ;236;139900;low ;0;1,83459E+13;1,49278E+14;2,11041E+14;1,55838E+14;1,8644E+14;;;P_score_freshwater_pred_Dashboard;6,55248E+14;5,91342E+14;;;M_score_pred_Episuite;5,90722E+14;5,42815E+14;kemi_score;13;6,22149E+14;10;;;5,66559E+14;10;1,8644E+14;5;4,16335E+14;75;1,8644E+14;25;3,9115E+14;75;0;PM;;PM;3;Al Oh, Al Oh Notert, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
2-[4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl]-3-pyridine carboxylate;81334-34-1;617-219-8;CLQMBPJKHLGMQK-UHFFFAOYSA-M;CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C;DTXSID8034665;547380;PRO-098;;REACH-A;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"Landscape/yard -> herbicide; herbicide; pesticide and pesticide degradates";;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;PNEC acute;261281;22;684;;90;435;159;20;4282;3,48133E+13;6949948649;339;;21540;;15;;24;75;46;8;15;>10 to < 100 tonnes;100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5,62485E+14;2,8281E+14;9,85842E+14;;5,85786E+14;7,48285E+14;5;CERT;0;0;0;0;2016;low ;195;98900;low ;24;9148;low ;355;8,34766E+14;1,80713E+14;9,07517E+14;4,92039E+13;8,3736E+13;P_score_soil_exp_UBA;9,85842E+14;P_score_soil_exp_UBA;9,85842E+14;6,10379E+14;M_score_exp_UBA;5,85786E+14;M_score_pred_Episuite;7,48285E+14;6,11357E+13;kemi_score;46;8,5889E+14;10;7,5993E+12;10;6,10868E+14;10;7,92477E+14;10;8,25015E+14;10;7,76033E+14;10;6,95772E+14;10;0;vPvM(T);vPvM(T);PM(T);4;Ar Coo, Ar N, Coo, Coo2, C O, C O Nocoo, Imine, Nh0, Nh1, Amide, Amidine, Pyridine;['Alkylphenols', 'Pyridin']
2-[difluoro(methoxy)methyl]-1,1,1,3,3,3-hexafluoropropane;382-26-3;609-534-4;AQHKYFLVHBIQMS-UHFFFAOYSA-N;COC(F)(F)C(C(F)(F)F)C(F)(F)F;DTXSID40880146;454590;PRO-099;;REACH-B;FALS;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;232073;;306;;157;;26;2599883072;;4,12644E+14;;427;18390;;;;21;306283;;27;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9,97131E+14;;3,45259E+14;;;;;3,9752E+14;FALS;0;0;0;0;5875;low ;213;25800;low ;0;48400;low ;0;3,80807E+14;3,19343E+14;5,90221E+14;2,44864E+14;3,8713E+14;;;P_score_freshwater_pred_UBA;9,97131E+14;6,71195E+14;;;M_score_pred_Dashboard;3,9752E+14;3,9752E+14;kemi_score;27;6,29587E+14;10;;;5,1654E+14;10;3,8713E+14;5;5,35373E+14;75;3,8713E+14;25;4,69197E+14;75;0;PM;;PM;3;Alkyl Halide, Ether, Halogen, Methoxy;['Ethylene Glycols', 'PFAS']
2-{2-chloro-4-(methylsulfonyl)-3-[(tetrahydrofuran-2-ylmethoxy)methyl]benzoyl}cyclohexane-1,3-dione;473278-76-1;695-022-6;UFAPVJDEYHLLBG-UHFFFAOYSA-N;CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)COCC3CCCO3;DTXSID9058105;112051540;PRO-100;;REACH-A;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;44291;;135;;117;;328;1729974286;;2,9666E+14;;501;;10000;;15;;;;;11;22;>20 to <200 tonnes;200;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2,30749E+14;9,4938E+14;;5,85786E+14;;5,46656E+14;FALS;0;0;0;0;2528;low ;298;25800;low ;375;17200;low ;373;;3,19343E+14;8,29612E+14;3,78504E+14;5,0006E+14;P_score_soil_exp_UBA;9,4938E+14;P_score_soil_exp_UBA;9,4938E+14;5,90065E+14;M_score_exp_UBA;5,85786E+14;M_score_exp_UBA;5,85786E+14;5,66221E+14;E_score_max;22;7,45744E+14;10;7,45744E+14;10;5,7802E+14;10;5,0006E+14;5;3,02971E+14;75;3,02971E+14;75;2,55644E+14;75;0;vPvM;vPvM;PM;4;C O, C O Nocoo, Benzene, Ether, Halogen, Ketone, Ketone Topliss, Sulfone;['Chlorobenzenes', 'Ethylene Glycols', 'Benzophenones', 'PBB', 'PBDE', 'PhenylEthers']
21-Acetoxy-6alpha-fluoro-11ÃŸ-hydroxy-16alpha-methyl-4-pregnene-3,20-dione;1176-81-4;601-489-9;JXJAJSNUTGVHEG-WLDNQIQOSA-N;CC(=O)OCC(=O)C1[C@H](C)CC2C3C[C@H](F)C4=CC(=O)CCC4(C)C3[C@@H](O)CC12C;DTXSID801035711;704078610;PRO-101;NS00077291;REACH-B;FALS;PMT;MQ;Potential PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;CERT;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC;420521;;306;;104;;0,00209;4579783597;;2,98623E+55;;891;940;;;;28;5784613828;;19;3;9;>1 to < 10 tonnes;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6,82977E+14;;10;;;;;1,43297E+14;FALS;0;0;0;0;3972;low ;353;23100;low ;321;3982;low ;381;3,18153E+14;3,34522E+14;6,92022E+14;6,91319E+13;3,57595E+14;;;P_score_freshwater_pred_Dashboard;10;8,41488E+14;;;M_score_pred_Dashboard;1,43297E+14;1,43297E+14;kemi_score;19;3,78546E+14;10;;;3,47251E+14;10;3,57595E+14;5;3,71429E+14;75;3,57595E+14;25;3,50665E+14;75;10;PM;;PM;;Al Oh, Al Oh Notert, C O, C O Nocoo, Alkyl Halide, Allylic Oxid, Bicyclic, Ester, Ether, Halogen, Ketone, Ketone Topliss;['Alkylphenols', 'Cyclohexanes', 'Ethylene Glycols', 'HBCDDs', 'Terpenoid', 'Acrylics/Acrylates', 'PFAS']
