;full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group;functional_groups;chemical_class
106;2-chlorobuta-1,3-diene;126-99-8;204-818-0;YACLQRRMGMJLJV-UHFFFAOYSA-N;C=CC(=C)Cl;DTXSID5020316;31369.0;PRO-107;NS00008234;REACH-A;True;vPvM & PMT;MQ;vPvM & PMT;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;chloroprene (use cas rn 126-99-8);;;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;EQS water (=AA-EQS);88.53;;2.16;;2.79;;0.0169;1.609594409;2.1954;4105.16000827419;21.50919177;6.76;27.0;;;1.4;;32.0;0.47;0.63;0.24;0.31;>10000 to < 100000 tonnes;10000.0;100000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.203419486918674;0.147577803290514;0.999271508384264;;;0.60249894073436;0.466191427187408;0.567242293237463;True;0.75;0.0;0.0;0;2700.0;low ;0.34;958.3;low ;0.438;5020.0;low ;0.626;0.181658678683053;0.0482686054320845;0.0313295182977871;0.0241104580094893;0.25109585345821;;;P_score_freshwater_pred_Dashboard;0.999271508384264;0.45008959953115;M_score_exp_UBA;0.60249894073436;M_score_exp_UBA;0.60249894073436;0.545310887053077;kemi_score;0.63;0.775925270440102;1.0;0.60249894073436;0.5;0.495417761867392;1.0;0.343533187807756;1.0;0.516290694914099;1.0;0.414283746945829;0.75;0.412543868007863;1.0;0.0;vPvM;PM;PM;4;Allylic Oxid, Halogen;['Other']
107;2-ethoxy-1-{[2'-(1H-tetrazol-5-yl)biphenyl-4-yl]methyl}-1H-benzimidazole-7-carboxylic acid;139481-59-7;604-138-8;HTQMVQVXFRQIKW-UHFFFAOYSA-N;CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(cc1)c1ccccc1c1nn[nH]n1;DTXSID0022725;2541.0;PRO-108;NS00009281;REACH-B;False;vPvM;MQ;vPvM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;PNEC aqua, fw;440.463;;4.59;;9.66;;4.87e-05;2.859738566;;1978.3135137461;;3.24;124.0;;;;-0.9;100.0;;0.36;0.0;0.0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.775737596566328;;0.9974671206341;;;;;0.355276458798189;False;0.0;0.0;0.0;0;118.8;low ;0.193;3720.0;low ;0.231;57.5;low ;0.0;0.119202922022117;0.0273703535200075;0.111568733500223;0.146831944788375;0.291392287532589;;;P_score_freshwater_pred_Dashboard;0.9974671206341;0.886602358600214;;;M_score_pred_Dashboard;0.355276458798189;0.355276458798189;kemi_score;0.36;0.595295377427466;1.0;;;0.56123876053388;1.0;0.291392287532589;0.5;0.469152848732602;0.75;0.291392287532589;0.25;0.45108438008882;0.75;0.0;PM;;PM;2;Ar Coo, Ar N, Ar Nh, Coo, Coo2, C O, Nh0, Nh1, Nhpyrrole, Benzene, Bicyclic, Ether, Imidazole, Para Hydroxylation, Tetrazole;['Benzimidazole', 'Alkylphenols', 'Aromatic amines', 'Cyclohexanes', 'Ethylene Glycols', 'Imidazoles', 'PBDE', 'PhenylEthers', 'Pyrimidines']
108;2-Ethylhexyl (R)-2-(2-methyl-4chlorophenoxy)propionate;861229-15-4;630-324-3;NWTKQOOQEPXMMW-GICMACPYSA-N;CCCCC(CC)COC(=O)C(C)OC1=C(C=C(C=C1)Cl)C;DTXSID7034254;24843401.0;PRO-109;;REACH-A;False;vPvM;HQ;PM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;;;;True;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;;326.86;;6.03;;9.6;;3.44e-06;3.340444115;;134.289779684935;;407.0;61.0;8.0;61.0;2.1;;;;;0.26;0.39;>100 to < 1000 tonnes;100.0;1000.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.50706378707478;;0.798553329358552;0.0048564002357198;0.135892496053624;0.482678255167814;;0.28310225477402;False;0.0;0.0;0.0;0;23.5999999999999;low ;0.685;145.4;moderate ;0.85;115.3;low ;0.7;;0.103162950090801;0.202149775942373;0.11286254167969;0.276114145877463;P_score_sediment_exp_UBA;0.135892496053624;P_score_freshwater_pred_Dashboard;0.798553329358552;0.361591503180669;M_score_exp_UBA;0.482678255167814;M_score_exp_UBA;0.482678255167814;0.382890254970917;E_score_max;0.39;0.620841628495734;1.0;0.256110040579362;1.0;0.372088514802813;1.0;0.276114145877463;0.5;0.473896431701634;0.75;0.26261163019042;0.75;0.336868494470356;0.75;1.0;PM;;PM;4;C O, C O Nocoo, Aryl Methyl, Benzene, Ester, Ether, Halogen;['Chlorobenzenes', 'Ethylene Glycols', 'PAHs', 'PBB', 'PBDE', 'PhenylEthers', 'Phtalates']
109;2-ethylhexyl 4,4-dibutyl-10-ethyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoate;10584-98-2;234-186-1;PRIUALOJYOZZOJ-UHFFFAOYSA-L;CCCCC(CC)COC(=O)CS[Sn](CCCC)(CCCC)SCC(=O)OCC(CC)CCCC;DTXSID0029719;9571022.0;PRO-110;;REACH-A;False;PMT;HQ;Potential PMT/vPvM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;"Heat stabilizer; Processing aids, not otherwise listed; Stabilizing agent";Processing aids, not otherwise listed;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;P-PNEC pred;639.58;;13.0;;9.79;;5.62e-13;5.008600172;;14537538454.7738;;174.0;;;;;3.4;0.05980363;;0.64;0.12;0.23;>10 to < 100 tonnes;10.0;100.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0.999999999999995;;;;;0.110523715563811;False;0.0;0.0;0.0;0;328.2;low ;0.0;0.9;low ;0.29;824.4;low ;0.0;0.772638927784555;0.511437377127733;0.0747345216940844;0.051361546339813;0.88244141459738;;;P_score_freshwater_pred_Dashboard;0.999999999999995;0.999999999999995;;;M_score_pred_Dashboard;0.110523715563811;0.110523715563811;kemi_score;0.64;0.332451072435947;1.0;;;0.332451072435947;1.0;0.88244141459738;0.5;0.460306512647899;0.75;0.88244141459738;0.25;0.460306512647899;0.75;1.0;PM(T);(T);PM(T);;C O, C O Nocoo, Ester, Ether;['Ethylene Glycols']
110;2H,2H,3H,3H-Perfluoroundecanoic acid;34598-33-9;252-108-4;JZRCRCFPVAXHHQ-UHFFFAOYSA-N;C(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O;DTXSID50188165;2782413.0;PRO-111;NS00002588;;False;;;;False;False;;;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;492.132;;6.59;;4.94;;5.42e-05;2.589949601;3.7345;149.904736149046;2114.634884;36.3;;;;;;0.17635;0.23;0.17;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.997739215156983;0.827115886751682;;;;0.231072746617564;0.399170656833349;False;0.0;0.0;0.0;0;64.1999999999999;low ;0.19;0.5;low ;0.0;326.5;low ;0.0;0.67996795398632;0.574694288485754;0.14093630386381;0.0748906300128615;0.859857437725574;;;P_score_freshwater_pred_RIVM;0.997739215156983;0.912427550954332;;;M_score_pred_Dashboard;0.399170656833349;0.315121701725457;kemi_score;0.17;0.631084952967984;1.0;;;0.53621425061063;1.0;0.444710254746708;1.0;0.52976405144291;1.0;0.444710254746708;0.5;0.488323638571663;1.0;1.0;PM;;PM;2;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
111;2-hydroxy-N,N,N-trimethyl-3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)thio]propan-1-aminium chloride;88992-45-4;811-523-6;AATYNBPIINGGLV-UHFFFAOYSA-M;C[N+](C)(C)CC(CSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Cl-];DTXSID50892533;11027845.0;PRO-112;;REACH-A;False;vPvM;HQ;PM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;;Fire extinguishing agent;;False;False;True;False;True;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;P-PNEC;531.8;;1.85;;8.43;;0.0385;5.029383778;;120.301368663215;;178.0;4623.0;;;;0.4;0.61708975;;;0.04;0.12;>1 to < 10 tonnes;1.0;10.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.999405321113039;;0.766603469805997;;;;;0.109115403825224;False;0.0;0.0;0.0;0;361.2;low ;0.156;12.2;low ;0.0;2120.0;low ;0.0;0.552221777898877;0.252304365581311;0.0719077063552147;0.034678682349207;0.673695832609472;;;P_score_freshwater_pred_UBA;0.999405321113039;0.883004395459518;;;M_score_pred_Dashboard;0.109115403825224;0.109115403825224;E_score_max;0.12;0.33022797458472;1.0;;;0.310401967116855;1.0;0.673695832609472;0.5;0.418823004083742;0.75;0.673695832609472;0.25;0.401887282619169;0.75;1.0;PM(T);(T);(T);4;Al Oh, Al Oh Notert, Nh0, Ndealkylation1, Alkyl Halide, Halogen, Quatn, Sulfide, Unbrch Alkane;['Alkylphenols', 'Organotins', 'PFAS']
112;2-methyl-1-(4-methylthiophenyl)-2-morpholinopropan-1-one;71868-10-5;400-600-6;LWRBVKNFOYUCNP-UHFFFAOYSA-N;CC(C)(N1CCOCC1)C(=O)c1ccc(SC)cc1;DTXSID8038857;92387.0;PRO-113;NS00003224;REACH-C;False;vPvM & PMT;MQ;PMT;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;binding;"Not Known or Reasonably Ascertainable; Paint additives and coating additives not described by other categories; Photosensitive agent; Processing aids not otherwise specified";"Not Known or Reasonably Ascertainable; Paint additives and coating additives not described by other categories; Photosensitive agent";True;True;True;True;True;True;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;P-PNEC pred;279.4;;3.02;;9.18;;0.00153;2.650307523;;23.5705959290681;;20.0;214.0;;;2.5;;3.10433;;0.69;0.12;0.23;>1000 tonnes;1000.0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0.897878211111316;;0.168363154817315;;;0.414213562373095;;0.38918036350948;True;0.0;0.0;0.75;0;389.2;low ;0.216;736.0;low ;0.673;494.7;low ;0.673;0.379430094663687;0.0538154102621628;0.0697735643706771;0.0633080537094277;0.461108905181628;;;P_score_freshwater_pred_UBA;0.897878211111316;0.533120682964316;M_score_exp_UBA;0.414213562373095;M_score_exp_UBA;0.414213562373095;0.401696962941287;kemi_score;0.69;0.609846974577721;1.0;0.414213562373095;0.5;0.462766635819773;1.0;0.461108905181628;0.5;0.555582322568943;0.75;0.437032678706341;0.5;0.462213397807317;0.75;0.0;PM;PM;PM;;C O, C O Nocoo, Nh0, Benzene, Ether, Ketone, Ketone Topliss, Morpholine, Sulfide;['Ethylene Glycols', 'Benzophenones', 'PBDE', 'PhenylEthers']
113;2-methylpropan-2-ol;75-65-0;200-889-7;DKGAVHZHDRPRBM-UHFFFAOYSA-N;CC(C)(C)O;DTXSID8020204;6386.0;PRO-114;NS00006876;REACH-A;False;vPvM;MQ;vPvM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;"Cleaning and safety; Cleaning products and household care -> air freshener; Cleaning products and household care -> bathroom -> bathroom cleaner; Cleaning products and household care -> general household cleaning -> disinfectant; Cleaning products and household care -> general household cleaning -> glass cleaner; Cleaning products and household care -> metal specific -> metal polish; Home maintenance -> caulk/sealant; Home maintenance -> degreaser; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> primer; Manufactured formulations; Personal care; Personal care -> acne treatment -> face wash; Personal care -> body hygiene -> body wash; Personal care -> body hygiene -> hand sanitizer; Personal care -> deodorant; Personal care -> fragrance; Personal care -> hair styling and care; Personal care -> hair styling and care -> dry shampoo; Personal care -> hair styling and care -> hair spray; Personal care -> hair styling and care -> hair styling; Personal care -> hair styling and care -> shampoo; Personal care -> make-up and related -> lip color; Personal care -> nails; Personal care -> self-tanner; Personal care -> shaving and hair removal -> aftershave; Personal care -> sunscreen; Pesticides -> insect repellent; Pesticides -> insecticide; Specialty occupational products -> Firefighting foam; Vehicle -> engine maintenance -> auto fluids and additives; denaturant; flavoring and nutrient; flavouring; fragrance; fragrance; fragrance component; fragrance ingredient; non-functional constituent; perfuming; solubilizer; solvent; solvent; solvents; surfactant";"Adhesion/cohesion promoter; Fuels and fuel additives; Intermediate; Intermediates; Not Known or Reasonably Ascertainable; Other (specify); Plasticizer; Process regulators; Solvent; Viscosity modifiers";"Fuel agents; Fuels and fuel additives; UV stabilizer";True;True;True;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;False;False;False;False;P-PNEC pred;74.123;0.35;0.578;3.5;3.52;10.4;3.99;1.008600172;0.7073;1978.3135137461;21.80918608;5.01;29.0;;;0.3;;122.27838;0.71;0.89;0.76;0.88;>1000000 to < 10000000 tonnes;1000000.0;10000000.0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0.223931946778095;0.150581418930726;0.9974671206341;;;0.764651036931;0.710133263679248;0.665340645378366;True;0.0;0.0;0.0;0;3930.0;low ;0.7;2090.0;moderate ;0.85;12590.0;low ;0.0;0.110332459484401;0.0348864828286532;0.0267425541896628;0.016302086749838;0.162199343038454;;;P_score_freshwater_pred_Dashboard;0.9974671206341;0.457326828780974;M_score_exp_UBA;0.764651036931;M_score_exp_UBA;0.764651036931;0.713374981996205;kemi_score;0.89;0.873335140766386;1.0;0.764651036931;0.5;0.571179059707206;1.0;0.339354583816548;1.0;0.544399011045339;1.0;0.444894367132096;0.75;0.440263821011523;1.0;2.0;vPvM;vPvM;PM;2;Al Oh;['Alkylphenols']
114;2-nitrotoluene;88-72-2;201-853-3;PLAZTCDQAHEYBI-UHFFFAOYSA-N;Cc1ccccc1N(=O)=O;DTXSID4025791;6944.0;PRO-115;NS00005656;REACH-A;False;vPvM & PMT;MQ;vPvM & PMT;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;Personal care -> child specific;;;True;True;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;P-PNEC pred;137.138;2.3;2.38;;4.55;0.0047;0.00475;1.859738566;2.4164;58.5569625918923;30.47475408;18.2;66.0;;;1.9;;9.43586;0.43;0.59;0.0;0.1;>0 to < 10 tonnes;0.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.540643581669199;0.239012421482958;0.489597175430576;;;0.517321744832185;0.428340159242659;0.524286327696174;True;0.75;0.75;0.0;0;3130.0;moderate ;0.85;861.8;good ;1.0;1540.0;low ;0.7;0.273928476683262;0.0504307913214224;0.0294392740498515;0.0396380503159483;0.337960239790778;;;P_score_freshwater_pred_UBA;0.540643581669199;0.423084392860911;M_score_exp_UBA;0.517321744832185;M_score_pred_Dashboard;0.524286327696174;0.489982743923673;kemi_score;0.59;0.532402139388875;1.0;0.517321744832185;0.5;0.455306546982657;1.0;0.381212412061877;1.0;0.450508938583172;1.0;0.422050999356195;0.75;0.416615538599826;1.0;0.0;PM;PM;PM;1;Nh0, Aryl Methyl, Benzene, Nitro, Nitro Arom, Para Hydroxylation;['Nitrobenzene derivatives', 'PAHs']
115;2-phenylbenzimidazole-5-sulfonic acid;27503-81-7;248-502-0;UVCJGUGAGLDPAA-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O;DTXSID3038852;33919.0;PRO-116;NS00010386;;False;;;;False;False;;;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;False;"Personal care -> facial cleansing and moisturizing -> face cream/moisturizer; UV stabilizer; fragrance; fragrance component; sunscreen agent; ultraviolet light absorber; uv absorber; uv filter";;;True;True;True;False;False;False;True;False;False;True;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;;274.29;;0.962;;9.31;;0.0236;2.459392488;-0.2695;48.9108865237318;25.01985458;8.51;;;;;;100.0;0.83;0.57;0.25;0.38;>100 to < 1000 tonnes;100.0;1000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0.183132560290516;0.41354506468978;;;;0.828224736888275;0.421059243364851;False;0.0;0.0;0.0;0;326.299999999999;low ;0.207;1280.0;low ;0.534;511.7;low ;0.634;0.119202922022117;0.0428108285293005;0.0749090688642807;0.0624434682593448;0.230001244227865;;;P_score_freshwater_pred_Dashboard;0.41354506468978;0.298338812490148;;;M_score_pred_Episuite;0.828224736888275;0.624641990126563;kemi_score;0.57;0.585242045989638;1.0;;;0.431688486719117;1.0;0.436922227300383;1.0;0.505673074469687;1.0;0.436922227300383;0.5;0.434297473072603;1.0;0.0;PM;;PM;2;Ar N, Ar Nh, Nh0, Nh1, Nhpyrrole, Benzene, Bicyclic, Imidazole;['Benzimidazole', 'Aromatic amines', 'Cyclohexanes', 'Imidazoles', 'Pyrimidines']
116;2-Phenylphenol;90-43-7;201-993-5;LLEMOWNGBBNAJR-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=CC=C2O;DTXSID2021151;7017.0;PRO-117;NS00010901;;True;;;;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;"Cleaning products and household care -> carpet and floor -> carpet cleaner; Cleaning products and household care -> general household cleaning -> disinfectant; Cleaning products and household care -> laundry and fabric treatment -> laundry detergent; Home maintenance -> septic system; Personal care -> deodorant; Pesticides -> insecticide; active ingredient; biocide; fungicide; other; preservative; preservative";;;True;False;True;True;True;True;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;170.211;3.09;3.1;;9.2;0.268;0.00535;3.530199698;2.8011;5348061522.75056;18.72344262;49.0;;;;;;0.18;0.36;0.8;0.0;0.12;>0 to < 10 tonnes;0.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;;0.120167758549311;0.999999999999974;;;;0.364640230644186;0.257184569486532;True;0.0;0.0;0.0;0;222.3;low ;0.7;233.2;good ;1.0;100.9;moderate ;0.85;0.678028763004354;0.0856668906812014;0.087309347879026;0.1187949795089;0.742667358198053;;;P_score_freshwater_pred_Dashboard;0.999999999999974;0.560083879274642;;;M_score_pred_Episuite;0.364640230644186;0.310912400065359;kemi_score;0.8;0.603854478036038;1.0;;;0.417297283891467;1.0;0.517068901551136;1.0;0.558779358651364;1.0;0.517068901551136;0.5;0.464512053882387;1.0;1.0;PM;;PM;2;Ar Oh, Benzene, Para Hydroxylation, Phenol, Phenol Noorthohbond;['Alkylphenols', 'Phenols']
117;2R,3R,4R,5R,8R,10R,11R,13S,14R)-11-[(2S,3R,4S,6R)-4-dimethylamino-3-hydroxy-6-methyl-oxan-2-yl]oxy-2-ethyl-3,4,10-trihydroxy-13-[(2S,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyl-oxan-2-yl]oxy-3,5,6,8,10,12,14-heptamethyl-1-oxa-6-azacyclopentadecan-15-one;83905-01-5;617-500-5;MQTOSJVFKKJCRP-BICOPXKESA-N;CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O;DTXSID8030760;447043.0;PRO-118;NS00000204;REACH-B;False;vPvM & PMT;MQ;vPvM & PMT;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;EQS-proposal;748.996;4.02;3.47;;9.53;;0.00467;4.640481437;1.6765;3612822.93074024;802.9122521;6.17;12351.0;;;;-4.5;0.019;0.56;0.42;0.0;0.0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.999889105374465;0.988275754813668;0.999999993253839;;;;0.555824566800167;0.138209415240419;False;0.0;0.0;0.0;0;443.7;low ;0.0;407.7;low ;0.0;3930.0;low ;0.0;0.848289310757696;0.0684758675935617;0.0661686277514711;0.0267425541896628;0.866149142658626;;;P_score_freshwater_pred_Dashboard;0.999999993253839;0.996054951147324;;;M_score_pred_Episuite;0.555824566800167;0.347016991020293;kemi_score;0.42;0.74553642637398;1.0;;;0.587918354908238;1.0;0.696450658617558;1.0;0.720575697044758;1.0;0.696450658617558;0.5;0.639887588166229;1.0;1.0;vPvM(T);(T);PM(T);1;Al Oh, Al Oh Notert, C O, C O Nocoo, Nh0, Ndealkylation1, Ester, Ether, Lactone, Methoxy;['Alkylphenols', 'Ethylene Glycols']
